Gene_ID	Gene_Name	CV_R2	n_neigbors	weights	p	time.s.
ENSG00000132881.7	RSG1	-0.00520550877577628	31	uniform	1	5500.84731245041
ENSG00000008128.18	CDK11A	-0.0172419627631127	31	distance	3	1636.24917984009
ENSG00000177674.11	AGTRAP	-0.0103360705881974	31	distance	2	4965.86714100838
ENSG00000162444.11	RBP7	0.0160688660353733	31	distance	2	4258.71763730049
ENSG00000198912.6	C1orf174	-0.00934409678127046	29	distance	1	6926.36503767967
ENSG00000116670.10	MAD2L2	-0.015549398331858	31	distance	3	4831.82882356644
ENSG00000198793.8	MTOR	0.00316376296423808	27	uniform	2	5561.52884078026
ENSG00000117758.9	STX12	-0.0254203233373723	29	uniform	1	3443.72772479057
ENSG00000171824.9	EXOSC10	-0.0415277997922798	31	uniform	2	5160.13203406334
ENSG00000158828.5	PINK1	0.00916090713314268	31	distance	1	7410.56203937531
ENSG00000188529.10	SRSF10	-0.02412092820047	31	uniform	2	5494.54131793976
ENSG00000173369.11	C1QB	-0.00893570172023161	31	uniform	3	6167.02322793007
ENSG00000198492.10	YTHDF2	-0.0368004664486286	31	uniform	1	4595.37233996391
ENSG00000053371.8	AKR7A2	0.0170628337783737	31	distance	1	7407.05554509163
ENSG00000116809.7	ZBTB17	-0.0184378435114659	31	distance	1	5951.61612415314
ENSG00000188157.9	AGRN	-0.0455696677375786	31	uniform	3	466.416205406189
ENSG00000159363.13	ATP13A2	-0.0347199278472468	31	uniform	1	5884.06301116943
ENSG00000008130.11	NADK	-0.0240020028880347	31	uniform	1	1649.51990318298
ENSG00000157978.7	LDLRAP1	-0.0332126077737741	31	uniform	1	5539.72044038773
ENSG00000142684.7	ZNF593	0.216732515808294	23	distance	1	3451.49798870087
ENSG00000169442.4	CD52	0.618695739971553	5	uniform	1	3890.42599725723
ENSG00000157933.9	SKI	-0.0298282039171401	31	uniform	2	2656.96358585358
ENSG00000159339.9	PADI4	0.110206493861619	27	distance	1	6069.07403802872
ENSG00000009709.7	PAX7	-0.00763038845354642	31	uniform	1	7320.26298880577
ENSG00000142676.8	RPL11	-0.0359885950036054	29	distance	1	5270.59922981262
ENSG00000204178.5	TMEM57	-0.028200032757362	31	uniform	1	5468.95948958397
ENSG00000142599.13	RERE	0.0510135175033369	31	uniform	1	6594.43986988068
ENSG00000011021.17	CLCN6	0.0210238022155164	31	uniform	1	4851.66393375397
ENSG00000204219.5	TCEA3	-0.0259684930815287	31	distance	2	4759.51234650612
ENSG00000060688.8	SNRNP40	0.0245403236660121	31	uniform	1	6491.47462892532
ENSG00000116663.6	FBXO6	-0.0131106814620375	29	distance	3	4633.83729338646
ENSG00000070886.6	EPHA8	-0.0282651600331159	31	uniform	1	6383.01353788376
ENSG00000160075.10	SSU72	-0.00282911713599621	31	uniform	1	1278.77081370354
ENSG00000078369.13	GNB1	-0.0342607985052904	31	distance	1	1720.52667069435
ENSG00000117215.10	PLA2G2D	-0.0437527109766639	31	uniform	1	6714.00621938705
ENSG00000133216.12	EPHB2	0.00584149575990172	29	uniform	1	6323.04177474976
ENSG00000116213.11	WRAP73	-0.0395526364100841	31	distance	3	5475.23688554764
ENSG00000189409.8	MMP23B	-0.0305321539189062	31	uniform	1	1553.16059470177
ENSG00000175707.7	C1orf172	-0.0201362148105098	29	uniform	3	3675.82375907898
ENSG00000162419.8	GMEB1	-0.0314857719008591	31	uniform	1	4426.32239174843
ENSG00000171729.9	TMEM51	0.286790958428404	19	distance	1	7799.5142390728
ENSG00000158062.16	UBXN11	-0.0105246017817011	31	uniform	3	3675.99611449242
ENSG00000007923.11	DNAJC11	-0.0437347205299136	31	uniform	1	5707.41226673126
ENSG00000083444.12	PLOD1	0.000811167981698424	31	uniform	1	4648.93737435341
ENSG00000198830.6	HMGN2	0.0392635134348796	29	distance	3	3799.86023950577
ENSG00000130939.14	UBE4B	0.0145200983939006	29	distance	2	4339.82596564293
ENSG00000171603.12	CLSTN1	-0.0351003032563207	31	distance	2	4282.41259789467
ENSG00000117643.10	MAN1C1	-0.0315393880243339	29	uniform	3	4788.47998356819
ENSG00000162441.7	LZIC	-0.0118460232198488	31	uniform	2	4194.41984677315
ENSG00000130940.10	CASZ1	-0.0259609151770433	31	uniform	3	3936.69097948074
ENSG00000187583.5	PLEKHN1	-0.0262392657682558	31	uniform	3	428.163369655609
ENSG00000117682.12	DHDDS	-0.0319916329047894	31	uniform	2	3749.62238335609
ENSG00000160087.16	UBE2J2	-0.0278732978868955	29	uniform	3	673.610685348511
ENSG00000142794.14	NBPF3	0.0392829432318873	31	distance	3	7832.65074133873
ENSG00000142634.8	EFHD2	-0.00835687932748161	31	uniform	2	7489.28124332428
ENSG00000180098.5	TRNAU1AP	-0.0290554568695692	31	distance	3	4518.90830755234
ENSG00000117614.5	SYF2	-0.0309218043881856	29	uniform	3	5337.53036785126
ENSG00000183726.6	TMEM50A	-0.0132600517912238	31	distance	1	5582.33262109756
ENSG00000242485.1	MRPL20	-0.00350835097914293	31	uniform	3	1012.12706851959
ENSG00000116288.8	PARK7	-0.0228783381047426	31	uniform	1	5681.96894788742
ENSG00000160049.7	DFFA	-0.0124083238327906	31	distance	3	3178.15525197983
ENSG00000142669.9	SH3BGRL3	0.243678951911451	29	distance	1	3640.09502673149
ENSG00000215695.1	RSC1A1	-0.0198883103958459	31	uniform	2	6647.98292684555
ENSG00000060642.6	PIGV	-0.0295270398395558	29	uniform	1	3658.93165254593
ENSG00000188976.6	NOC2L	-0.0320502367026637	31	uniform	2	372.952885627747
ENSG00000179051.9	RCC2	0.031579424884483	31	distance	3	5788.65919804573
ENSG00000157916.14	RER1	0.00841694157994062	31	distance	3	2662.88464856148
ENSG00000127481.10	UBR4	-0.0279480678656831	31	uniform	1	7317.25711560249
ENSG00000162511.7	LAPTM5	-0.0152918584036495	29	distance	1	8402.95760321617
ENSG00000049249.4	TNFRSF9	0.00514431958595021	29	distance	1	5708.59968900681
ENSG00000187980.6	PLA2G2C	-0.0275338321569726	31	uniform	3	6822.89551663399
ENSG00000126698.6	DNAJC8	0.124931723228033	31	distance	3	4033.33717131615
ENSG00000187608.5	ISG15	0.0547705595996379	27	uniform	3	451.639255285263
ENSG00000142765.13	SYTL1	-0.0465284432425984	31	distance	2	2964.7316057682
ENSG00000169991.6	IFFO2	-0.0119275667822278	31	uniform	1	7317.23603320122
ENSG00000116688.12	MFN2	0.134239138101542	31	distance	3	4572.57685709
ENSG00000117616.13	C1orf63	-0.0458517728994292	31	uniform	3	5805.13830304146
ENSG00000116350.11	SRSF4	-0.0389973877198536	31	uniform	1	5440.35326886177
ENSG00000037637.6	FBXO42	-0.028513019442129	31	distance	3	5978.43215441704
ENSG00000197530.8	MIB2	-0.0405192343485837	29	distance	2	1523.5203397274
ENSG00000204160.6	ZDHHC18	0.0126881478078769	25	uniform	2	3525.47612071037
ENSG00000065526.6	SPEN	-0.033149018149342	27	uniform	2	5787.42859745026
ENSG00000177000.6	MTHFR	0.0831747367198824	31	distance	1	4839.24377894402
ENSG00000157873.13	TNFRSF14	-0.0270343439993819	31	distance	2	2740.80386543274
ENSG00000120942.9	UBIAD1	-0.0161016030253031	23	uniform	3	5029.92085909843
ENSG00000011007.7	TCEB3	0.220364632496731	21	uniform	2	5270.85208129883
ENSG00000049247.9	UTS2	0.239623502578509	9	distance	1	5793.07796096802
ENSG00000117298.10	ECE1	-0.0123147340222691	27	uniform	2	8258.0971698761
ENSG00000142675.13	CNKSR1	-0.0322456827445953	25	distance	1	3435.95949077606
ENSG00000224051.2	GLTPD1	-0.0340063561628855	31	uniform	3	792.404430150986
ENSG00000168528.7	SERINC2	0.0853480103653061	31	distance	1	5764.62414646149
ENSG00000097021.14	ACOT7	0.00817388659243314	31	distance	3	6380.59228134155
ENSG00000117118.5	SDHB	-0.0155848748143943	29	uniform	2	5625.57596993446
ENSG00000175756.9	AURKAIP1	-0.0262629152897551	31	distance	3	961.712738752365
ENSG00000001461.12	NIPAL3	-0.0126643273646277	31	distance	1	5048.91118407249
ENSG00000117713.13	ARID1A	0.0177101840745032	31	distance	2	3843.67947649956
ENSG00000125944.14	HNRNPR	-0.00528225955742168	29	distance	3	4655.11451339722
ENSG00000074800.9	ENO1	-0.0231910685007294	29	uniform	1	4957.56573653221
ENSG00000074964.12	ARHGEF10L	-0.049476770726207	31	uniform	3	6461.13116288185
ENSG00000028137.12	TNFRSF1B	-0.0242273328422985	29	uniform	3	4214.41154265404
ENSG00000159023.14	EPB41	-0.0331097314583441	31	uniform	1	5868.01497721672
ENSG00000162585.12	C1orf86	0.0841840569286675	31	distance	1	2392.24987125397
ENSG00000157870.10	FAM213B	0.0570397623331371	31	uniform	2	2744.97961997986
ENSG00000142606.11	MMEL1	0.088348423976558	29	uniform	1	2781.46537518501
ENSG00000142657.16	PGD	-0.0391684462499336	31	uniform	2	3108.09523439407
ENSG00000116649.5	SRM	-0.039456216567943	31	uniform	3	4903.56695222855
ENSG00000198746.8	GPATCH3	-0.0464057420229123	31	uniform	1	3422.24601984024
ENSG00000169972.7	PUSL1	-0.0318662879754693	31	uniform	3	716.409030914307
ENSG00000162496.4	DHRS3	-0.00782233443954523	31	uniform	1	2999.15131902695
ENSG00000134644.11	PUM1	0.0949652693808671	31	distance	1	7714.74034929276
ENSG00000175206.6	NPPA	-0.0319441495235702	29	uniform	1	4689.01333594322
ENSG00000173614.9	NMNAT1	-0.0344331130718563	23	uniform	1	4164.28162050247
ENSG00000162482.4	AKR7A3	-0.00234538669128059	29	distance	1	6932.40586948395
ENSG00000011009.6	LYPLA2	-0.0276372858777144	31	uniform	1	5191.19952011108
ENSG00000158161.11	EYA3	-0.0108338616442945	31	uniform	3	3868.68820405006
ENSG00000131591.13	C1orf159	-0.0171397423758836	31	uniform	1	519.13356924057
ENSG00000117305.10	HMGCL	-0.0298877945124914	29	uniform	1	5198.45172262192
ENSG00000070831.11	CDC42	0.0963139687727439	31	uniform	2	7021.58041286469
ENSG00000000938.8	FGR	-0.0304726322769099	31	uniform	2	3263.50394701958
ENSG00000176022.3	B3GALT6	0.106511297460352	29	uniform	1	661.450548648834
ENSG00000186501.9	TMEM222	-0.0126250000508415	31	distance	2	2997.42977714539
ENSG00000204859.7	ZBTB48	-0.0192645861132074	25	uniform	1	5763.64205241203
ENSG00000009780.11	FAM76A	-0.0240182890526063	31	uniform	2	3256.45974588394
ENSG00000179163.11	FUCA1	0.133555823196075	27	distance	1	5153.91292953491
ENSG00000204510.1	PRAMEF7	-0.0263700969386912	31	uniform	3	2408.10734629631
ENSG00000162430.12	SEPN1	-0.0390026434808205	31	distance	3	4360.97128367424
ENSG00000090273.9	NUDC	-0.0269800304130472	31	uniform	1	3727.29724860191
ENSG00000069424.10	KCNAB2	-0.0267259331275341	27	uniform	3	6694.63001012802
ENSG00000130695.9	CEP85	-0.0030262063574773	31	uniform	3	3552.60365319252
ENSG00000142655.8	PEX14	0.0690065331428544	31	uniform	2	3678.72111320496
ENSG00000244038.5	DDOST	-0.0308918941021107	29	distance	1	7051.71064066887
ENSG00000188290.6	HES4	0.0267780959634371	29	uniform	3	427.275059938431
ENSG00000173436.9	MINOS1	-0.0469284318175031	29	uniform	2	7219.10455465317
ENSG00000159423.12	ALDH4A1	-0.00970474195577844	31	uniform	2	7181.62092590332
ENSG00000159189.7	C1QC	-0.0199518575946137	31	uniform	3	5904.7988717556
ENSG00000126709.10	IFI6	-0.014138306478566	31	distance	2	3262.03208708763
ENSG00000117748.5	RPA2	0.314981346310348	21	distance	3	3561.45332074165
ENSG00000127054.14	CPSF3L	-0.0270462612994683	29	uniform	2	765.565087080002
ENSG00000162413.12	KLHL21	-0.0420266788274418	29	uniform	3	5697.60061573982
ENSG00000175087.5	PDIK1L	-0.0274111076985452	29	uniform	1	3431.56501460075
ENSG00000189266.7	PNRC2	-0.00127473445561701	31	distance	3	5066.2014670372
ENSG00000004487.11	KDM1A	0.0349136459121025	31	uniform	3	5389.35470795631
ENSG00000049245.8	VAMP3	0.0261899441224157	31	distance	2	5755.46025466919
ENSG00000054523.12	KIF1B	0.14284506680638	17	distance	1	3920.73418140411
ENSG00000078808.12	SDF4	-0.00930663002839487	31	uniform	1	661.339137554169
ENSG00000090686.11	USP48	-0.00980360467799921	29	distance	1	7072.4804816246
ENSG00000116237.11	ICMT	0.00312577599415607	23	distance	2	6142.24568676949
ENSG00000117115.8	PADI2	0.045559205022987	29	distance	1	5429.00564575195
ENSG00000197785.9	ATAD3A	-0.0465035458259024	29	uniform	3	1152.49807786942
ENSG00000169598.11	DFFB	0.0195655587262936	31	distance	1	6575.74328136444
ENSG00000049246.10	PER3	0.0197447388343408	29	distance	1	5829.08500480652
ENSG00000049239.8	H6PD	0.0171747432439044	29	distance	1	3969.64329457283
ENSG00000116691.6	MIIP	-0.00724553060496496	31	uniform	1	4522.17645668983
ENSG00000077549.13	CAPZB	-0.000923485729579721	27	distance	1	7476.54506635666
ENSG00000169504.10	CLIC4	0.109142400687011	19	uniform	2	5154.91316628456
ENSG00000117751.13	PPP1R8	-0.0356887339009969	31	uniform	2	3379.79940032959
ENSG00000116731.18	PRDM2	-0.0331906120308189	31	distance	3	5555.98645377159
ENSG00000160050.10	CCDC28B	-0.0105626487463006	25	uniform	2	4672.08060932159
ENSG00000240563.1	L1TD1	0.0381870017220716	21	distance	2	8183.84835648537
ENSG00000123472.8	ATPAF1	0.172416068677774	27	distance	3	6338.41740012169
ENSG00000197056.5	ZMYM1	-0.0225092011315509	31	distance	3	3424.09100031853
ENSG00000117410.9	ATP6V0B	-0.0300123838597956	31	distance	3	6141.87725877762
ENSG00000085998.9	POMGNT1	-0.0295432652908683	31	distance	1	7546.96388268471
ENSG00000162377.4	SELRC1	0.0551045690819923	31	uniform	3	9405.8960006237
ENSG00000116954.7	RRAGC	-0.0520857429703229	31	uniform	1	5621.5523879528
ENSG00000171793.9	CTPS1	0.0653462760875253	31	distance	1	7213.60477209091
ENSG00000066322.8	ELOVL1	-0.0161588641583312	31	uniform	3	6935.91539883614
ENSG00000214114.4	MYCBP	-0.00719500173939458	31	uniform	3	5727.77849841118
ENSG00000116221.11	MRPL37	0.0191429046462142	31	distance	3	7419.98729372025
ENSG00000127603.19	MACF1	-0.040071849954805	31	uniform	2	7114.89823150635
ENSG00000116729.9	WLS	0.00869395646006021	27	uniform	3	7778.47306656837
ENSG00000127124.9	HIVEP3	-0.0373600384065355	31	uniform	3	9506.63393902779
ENSG00000158315.6	RHBDL2	-0.0372511469536372	31	distance	3	5823.27863502502
ENSG00000253313.1	C1orf210	-0.0219335428662159	31	distance	1	6994.38793683052
ENSG00000116560.6	SFPQ	-0.00783848294195262	25	uniform	3	3105.0082013607
ENSG00000171960.6	PPIH	0.00365697418939763	31	distance	3	6786.00439214706
ENSG00000197568.9	HHLA3	-0.00793747012733794	29	distance	3	7084.46851539612
ENSG00000180488.10	FAM73A	-0.0398308868925757	31	distance	3	7863.18881821632
ENSG00000134697.7	GNL2	0.203213500501463	29	distance	3	6146.24731993675
ENSG00000084070.7	SMAP2	-0.0154343243537472	31	distance	3	7092.63253736496
ENSG00000198841.3	KTI12	-0.0206809196070575	29	uniform	1	2440.52345871925
ENSG00000116205.6	TCEANC2	0.0234762968541326	25	uniform	1	7927.50719428062
ENSG00000090621.9	PABPC4	-0.0319498345313648	31	uniform	2	5860.4948322773
ENSG00000116871.11	MAP7D1	-0.0438409071498605	31	uniform	1	3045.25064134598
ENSG00000142937.7	RPS8	-0.00146732488536361	27	uniform	2	5145.8847887516
ENSG00000134744.9	ZCCHC11	-0.0151422195211869	29	uniform	1	4697.73193049431
ENSG00000184588.13	PDE4B	-0.0249239663667586	29	uniform	1	10490.6779227257
ENSG00000116171.12	SCP2	0.222363709618369	31	distance	2	5736.6477458477
ENSG00000162437.10	RAVER2	-0.0441537406973121	31	distance	1	7692.12166070938
ENSG00000116863.10	ADPRHL2	-0.00973177434303836	31	uniform	1	2657.90975594521
ENSG00000117480.11	FAAH	-0.000693486834269019	29	distance	3	6027.26666259766
ENSG00000154222.10	CC2D1B	0.0877732884511646	27	distance	3	4255.04612612724
ENSG00000162604.8	TM2D1	0.0233129061185186	31	uniform	3	7737.41983485222
ENSG00000137955.11	RABGGTB	-0.0326185866164942	29	uniform	1	8742.86861014366
ENSG00000132763.10	MMACHC	-0.0180112814074238	31	uniform	2	5260.74724531174
ENSG00000162407.8	PPAP2B	0.00752282267491076	31	distance	1	8429.93813872337
ENSG00000157184.5	CPT2	-0.0454724623036362	31	uniform	3	5606.86289048195
ENSG00000117394.15	SLC2A1	-0.0129672294936777	31	uniform	3	6810.03143882751
ENSG00000198160.10	MIER1	-0.0107038749404309	29	uniform	3	7781.48183321953
ENSG00000157216.11	SSBP3	0.00749731586032856	29	distance	2	7530.92546844482
ENSG00000187147.13	RNF220	-0.0787096849110016	31	uniform	3	5429.18393659592
ENSG00000159596.6	TMEM69	0.0296434912357976	27	distance	3	4741.01656627655
ENSG00000066136.15	NFYC	0.00438141804000562	31	uniform	2	6693.02058911324
ENSG00000163877.9	SNIP1	0.0306692833032547	31	distance	1	5650.3160905838
ENSG00000070759.12	TESK2	0.0013263164827255	29	distance	3	5029.69594907761
ENSG00000162623.10	TYW3	-0.0311020580527786	31	uniform	3	6316.75585198402
ENSG00000162613.12	FUBP1	-0.0204900647786503	31	uniform	1	7320.82503604889
ENSG00000131238.11	PPT1	0.194689985654805	13	distance	2	5771.97436404228
ENSG00000116641.11	DOCK7	0.222405645130142	31	distance	1	8429.11762809753
ENSG00000162433.10	AK4	0.0397187167667382	31	distance	1	7389.30783486366
ENSG00000121774.12	KHDRBS1	-0.0180094355107971	31	uniform	1	4613.86361217499
ENSG00000162384.9	C1orf123	0.0467354299574972	27	uniform	2	5389.86441755295
ENSG00000092850.7	TEKT2	-0.036039382499076	31	uniform	2	2422.03457760811
ENSG00000163867.12	ZMYM6	-0.0106185130000068	31	distance	1	3402.9523062706
ENSG00000157193.10	LRP8	-0.00898066048810484	29	uniform	1	5697.61252808571
ENSG00000123080.6	CDKN2C	-0.000541050187361169	29	uniform	2	2605.12140750885
ENSG00000175130.6	MARCKSL1	-0.0269402500405643	29	uniform	1	3965.43419194221
ENSG00000084072.12	PPIE	0.114356538552276	31	distance	3	5743.81664443016
ENSG00000183386.5	FHL3	0.0743501188034235	23	distance	1	6127.26803135872
ENSG00000134748.12	PRPF38A	-0.0215750381845313	31	uniform	1	3927.18475174904
ENSG00000196182.6	STK40	-0.0295153220880036	31	uniform	3	3375.12740325928
ENSG00000146463.7	ZMYM4	-0.018083781573393	31	uniform	1	2813.44368720055
ENSG00000198815.4	FOXJ3	-0.0313885855591399	29	uniform	2	7154.10284900665
ENSG00000116754.9	SRSF11	-0.0306858231296497	31	uniform	2	6633.30832791328
ENSG00000088035.11	ALG6	-0.0177898721931422	31	uniform	1	6944.61443424225
ENSG00000126107.10	HECTD3	-0.015240676509822	31	uniform	1	4761.33933162689
ENSG00000004455.12	AK2	0.0223315915031171	31	uniform	1	4771.72886323929
ENSG00000085832.12	EPS15	0.0202109106724008	29	uniform	3	2325.29240894318
ENSG00000117859.14	OSBPL9	-0.00227829168100859	31	distance	3	2617.60872220993
ENSG00000176261.11	ZBTB8OS	-0.0242397493418693	31	uniform	3	3885.05787682533
ENSG00000132128.12	LRRC41	-0.0319393035499332	31	distance	1	5201.92940664291
ENSG00000163866.8	SMIM12	-0.0344887065154082	27	distance	3	4259.98525047302
ENSG00000131236.12	CAP1	-0.0119242022290303	31	uniform	3	5692.63722777367
ENSG00000162517.8	PEF1	-0.0307303723120241	29	uniform	3	4970.360902071
ENSG00000188786.9	MTF1	-0.0158478421455438	31	distance	1	5839.95791053772
ENSG00000159214.8	CCDC24	0.075339913969787	25	distance	1	5697.25788521767
ENSG00000162600.7	OMA1	0.124137092945113	23	distance	1	7374.3437037468
ENSG00000196449.3	YRDC	0.00579089366878054	23	distance	2	5692.66937065125
ENSG00000126091.15	ST3GAL3	-0.00829747844936688	31	uniform	3	6352.30293607712
ENSG00000119535.13	CSF3R	-0.0414841326321357	31	uniform	1	3764.25727438927
ENSG00000132780.12	NASP	0.0108744913100827	25	distance	1	4853.88228535652
ENSG00000134686.12	PHC2	-0.018453508234942	31	uniform	3	5797.30685210228
ENSG00000116898.7	MRPS15	-0.0133431792044342	31	uniform	2	3711.64282226562
ENSG00000172410.4	INSL5	-0.0466589781525633	31	distance	3	7361.1749958992
ENSG00000142694.6	EVA1B	-0.00126153805991536	29	distance	2	3251.27324008942
ENSG00000117450.9	PRDX1	0.0279864562699635	27	distance	3	4818.80544281006
ENSG00000117395.6	EBNA1BP2	0.0505473578602016	21	distance	1	6599.24195814133
ENSG00000117481.5	NSUN4	-0.0202832460896691	25	uniform	1	5420.3776652813
ENSG00000132768.9	DPH2	-0.0336291041921552	31	uniform	3	5655.20554733276
ENSG00000116514.12	RNF19B	-0.0206709246915999	31	distance	1	4325.40945911407
ENSG00000126067.7	PSMB2	-0.0216623492826311	31	distance	3	2211.12831115723
ENSG00000117448.9	AKR1A1	-0.00886063623513451	31	uniform	1	4822.95627236366
ENSG00000164002.7	EXO5	-0.0327951644285141	31	uniform	2	6539.40076088905
ENSG00000116717.7	GADD45A	-0.0153722741326064	31	distance	1	7407.34019041061
ENSG00000054118.9	THRAP3	-0.0489091038735097	31	distance	3	3220.40051054955
ENSG00000117054.9	ACADM	0.137230241088524	25	distance	2	8049.94458341599
ENSG00000162599.11	NFIA	-0.00942659637661614	31	uniform	3	8752.2104742527
ENSG00000160094.10	ZNF362	0.0325751795638936	31	distance	1	5242.81417942047
ENSG00000134717.13	BTF3L4	-0.023793133044105	25	uniform	1	2714.07029509544
ENSG00000086015.15	MAST2	-0.0325936748676265	31	distance	3	5353.85141825676
ENSG00000173660.7	UQCRH	-0.000639695991136136	31	distance	3	5250.15630316734
ENSG00000160058.14	BSDC1	-0.0180355572340513	31	distance	2	4040.99957680702
ENSG00000116157.5	GPX7	0.232363061726566	21	distance	3	4328.55313611031
ENSG00000171812.6	COL8A2	-0.0135737603899108	29	uniform	2	2592.24911165237
ENSG00000142686.7	C1orf216	-0.0168815484125738	31	distance	1	2019.42030119896
ENSG00000183520.7	UTP11L	-0.00715153235967372	29	uniform	2	6185.58237433434
ENSG00000010803.12	SCMH1	-0.0120612688285213	31	uniform	1	7313.98223400116
ENSG00000174574.11	AKIRIN1	0.0243713890800881	29	distance	1	5190.00973391533
ENSG00000123091.4	RNF11	-0.0234067750239612	29	distance	2	2431.72168278694
ENSG00000116209.7	TMEM59	-0.0190010688130555	31	distance	1	7407.71251058578
ENSG00000132122.7	SPATA6	-0.0271656030779798	31	distance	3	4762.13058662415
ENSG00000184005.9	ST6GALNAC3	0.0257951841481025	31	uniform	3	10266.660847187
ENSG00000162607.8	USP1	0.00858388023033876	29	uniform	1	7596.86333227158
ENSG00000066557.5	LRRC40	-0.024525580614956	31	distance	2	6606.74239420891
ENSG00000159592.6	GPBP1L1	-0.0317339065923858	31	uniform	3	4868.24494576454
ENSG00000049089.9	COL9A2	-0.0276987072583588	29	uniform	2	6201.22197580338
ENSG00000162434.7	JAK1	-0.0344054991485238	29	distance	2	7122.33804059029
