Gene_ID	Gene_Name	CV_R2	n_estimators	time.s.
ENSG00000008130.11	NADK	-0.0213950676213626	350	3672.41573572159
ENSG00000157978.7	LDLRAP1	-0.0418175361560798	100	10762.3931760788
ENSG00000142684.7	ZNF593	0.329911004313884	500	5961.30761003494
ENSG00000169442.4	CD52	0.708654606536088	250	7052.56975698471
ENSG00000157933.9	SKI	-0.0284920647688362	200	5900.19655966759
ENSG00000159339.9	PADI4	0.318720236857798	500	10420.1747543812
ENSG00000009709.7	PAX7	-0.00213525705356543	200	14610.7484369278
ENSG00000142676.8	RPL11	-0.0467771152285728	500	10483.4736807346
ENSG00000204178.5	TMEM57	-0.0198632802810772	100	11214.5995471478
ENSG00000142599.13	RERE	0.0600512288119458	250	12722.1231987476
ENSG00000011021.17	CLCN6	0.0405001430004327	500	9157.10445928574
ENSG00000204219.5	TCEA3	-0.0252893036008751	500	9533.78642106056
ENSG00000060688.8	SNRNP40	0.0125668189732549	150	11742.8339655399
ENSG00000116663.6	FBXO6	-0.00717128310472452	500	9687.04920530319
ENSG00000070886.6	EPHA8	-0.0169684570022001	500	11692.8278479576
ENSG00000160075.10	SSU72	0.0299907499786033	400	2748.04785513878
ENSG00000078369.13	GNB1	-0.0327776645708167	350	3631.45789599419
ENSG00000117215.10	PLA2G2D	-0.0781011927516182	100	14254.5198616982
ENSG00000133216.12	EPHB2	0.0708247423094823	300	11845.1070382595
ENSG00000116213.11	WRAP73	0.00721239559123785	350	10649.6809806824
ENSG00000189409.8	MMP23B	-0.0572582905291069	450	3311.11740279198
ENSG00000175707.7	C1orf172	-0.0173583433576489	500	6726.41439819336
ENSG00000162419.8	GMEB1	-0.0447664016849468	200	8759.97953295708
ENSG00000171729.9	TMEM51	0.570321983351131	300	13167.8524539471
ENSG00000158062.16	UBXN11	0.00542421457369768	300	6621.9003341198
ENSG00000007923.11	DNAJC11	-0.0427680319974165	500	10747.927529335
ENSG00000083444.12	PLOD1	0.0399924118810852	500	8637.88427758217
ENSG00000198830.6	HMGN2	0.123740368777536	500	6520.54281401634
ENSG00000130939.14	UBE4B	0.0297368548623739	250	8329.79916667938
ENSG00000171603.12	CLSTN1	-0.0465793499924589	500	8240.7095785141
ENSG00000117643.10	MAN1C1	-0.0391374867326942	500	10474.0377948284
ENSG00000162441.7	LZIC	0.000682479611145648	350	8307.05471301079
ENSG00000130940.10	CASZ1	-0.0390401917896034	500	8278.74251580238
ENSG00000187583.5	PLEKHN1	-0.0587423257894405	250	1114.06108617783
ENSG00000117682.12	DHDDS	-0.0298378650089406	200	7184.62068533897
ENSG00000160087.16	UBE2J2	-0.0473868560277091	500	1547.24580430984
ENSG00000142794.14	NBPF3	0.0838850802605549	500	13558.9519000053
ENSG00000142634.8	EFHD2	-0.00398912554183299	500	14096.6909294128
ENSG00000180098.5	TRNAU1AP	-0.0451086964685268	500	8555.82310032845
ENSG00000117614.5	SYF2	-0.0344788127852999	50	10376.9618637562
ENSG00000183726.6	TMEM50A	0.044507711607454	250	10684.3329246044
ENSG00000242485.1	MRPL20	0.0390248066157774	500	2087.09114956856
ENSG00000116288.8	PARK7	-0.0180503126763168	200	10498.7047851086
ENSG00000160049.7	DFFA	-0.0291612350587578	500	6105.70309305191
ENSG00000142669.9	SH3BGRL3	0.260746420894776	250	6148.59840393066
ENSG00000215695.1	RSC1A1	-0.0144808309015791	400	12678.4396822453
ENSG00000060642.6	PIGV	-0.0204798698832443	100	6796.00086283684
ENSG00000188976.6	NOC2L	-0.0535079087835167	300	988.501410007477
ENSG00000179051.9	RCC2	0.101171102644784	350	9864.12267589569
ENSG00000157916.14	RER1	0.17572444655493	500	5138.64604759216
ENSG00000127481.10	UBR4	-0.0172951783178658	350	13776.9029326439
ENSG00000162511.7	LAPTM5	-0.0123587648080536	500	15837.0897908211
ENSG00000049249.4	TNFRSF9	0.0240286824825532	500	10563.3839862347
ENSG00000187980.6	PLA2G2C	-0.0313105843262289	500	14176.6733248234
ENSG00000126698.6	DNAJC8	0.205034955536202	150	7290.52613759041
ENSG00000187608.5	ISG15	0.104793207414078	500	1109.72244477272
ENSG00000142765.13	SYTL1	-0.0472863923794027	300	5841.20743989944
ENSG00000169991.6	IFFO2	0.0122796985128813	500	12985.7262384892
ENSG00000116688.12	MFN2	0.285144446115521	350	8393.904099226
ENSG00000117616.13	C1orf63	-0.0241997652939329	200	11075.5381920338
ENSG00000116350.11	SRSF4	-0.0274999483390487	500	10073.9676609039
ENSG00000037637.6	FBXO42	-0.04698264589747	450	11612.3876860142
ENSG00000197530.8	MIB2	-0.0459034229002843	500	3398.69871211052
ENSG00000204160.6	ZDHHC18	0.0660129292259587	400	6481.43256449699
ENSG00000065526.6	SPEN	-0.0922710859096332	500	13119.1204721928
ENSG00000177000.6	MTHFR	0.156667942222727	500	9180.55108261108
ENSG00000157873.13	TNFRSF14	-0.0157997902257544	200	5404.94229650497
ENSG00000120942.9	UBIAD1	-0.0123598658063224	500	9773.15307688713
ENSG00000011007.7	TCEB3	0.358384178547701	450	9362.58593010902
ENSG00000049247.9	UTS2	0.501274432524593	450	13538.1658558846
ENSG00000117298.10	ECE1	-0.0182836180403956	250	15300.2507200241
ENSG00000142675.13	CNKSR1	-0.0683417005286838	450	7001.00544977188
ENSG00000224051.2	GLTPD1	-0.0527113022157666	500	1625.16477799416
ENSG00000168528.7	SERINC2	0.157973875916025	500	10346.3134214878
ENSG00000097021.14	ACOT7	0.114090539221934	350	11537.9665331841
ENSG00000117118.5	SDHB	-0.0298100613073611	150	10936.8372254372
ENSG00000175756.9	AURKAIP1	-0.0478030417056092	200	2111.71956992149
ENSG00000001461.12	NIPAL3	-0.0164993684090752	500	9778.44459581375
ENSG00000117713.13	ARID1A	0.0194925665280559	500	7614.08289241791
ENSG00000125944.14	HNRNPR	-0.00603464247141447	400	8905.14031195641
ENSG00000074800.9	ENO1	-0.0319848092107792	250	10380.0277636051
ENSG00000074964.12	ARHGEF10L	-0.0517837324631971	450	12386.9578373432
ENSG00000028137.12	TNFRSF1B	-0.0016674147491442	150	8475.36539578438
ENSG00000159023.14	EPB41	0.00102317610939799	500	10606.8817563057
ENSG00000162585.12	C1orf86	0.164752508537632	450	4631.50358390808
ENSG00000157870.10	FAM213B	0.0563692494076575	500	5175.26819682121
ENSG00000142606.11	MMEL1	0.103603494634103	500	5322.31636285782
ENSG00000142657.16	PGD	-0.0488443428015164	350	6360.56589198112
ENSG00000116649.5	SRM	-0.0334528858425419	450	9360.21534347534
ENSG00000198746.8	GPATCH3	-0.0454046608371756	400	6432.20556163788
ENSG00000169972.7	PUSL1	-0.0701386094361273	500	1640.06466341019
ENSG00000162496.4	DHRS3	-0.0615974373925317	200	6696.68352651596
ENSG00000134644.11	PUM1	0.169565746180387	250	13791.643337965
ENSG00000175206.6	NPPA	-0.0260260447112209	150	9075.749573946
ENSG00000173614.9	NMNAT1	-0.0155205797882904	350	8108.82043576241
ENSG00000162482.4	AKR7A3	0.0164041727255053	300	13932.8395376205
ENSG00000011009.6	LYPLA2	-0.0271368978370732	400	10212.7546327114
ENSG00000158161.11	EYA3	0.0132080871163897	350	7155.3107407093
ENSG00000131591.13	C1orf159	-0.0215964820469572	50	1271.6184732914
ENSG00000117305.10	HMGCL	-0.0116188184496279	500	10173.9793045521
ENSG00000070831.11	CDC42	0.168523073078768	500	12298.0760810375
ENSG00000000938.8	FGR	-0.0270678627467885	350	6450.35704541206
ENSG00000176022.3	B3GALT6	0.149031894310031	400	1471.51438903809
ENSG00000186501.9	TMEM222	-0.027038404821591	500	6213.27106404305
ENSG00000204859.7	ZBTB48	0.00104993076689976	500	10763.8676280975
ENSG00000009780.11	FAM76A	-0.0125721094474698	500	6234.67905664444
ENSG00000179163.11	FUCA1	0.299931229348986	250	8909.13453483582
ENSG00000204510.1	PRAMEF7	-0.0304131352259749	500	4909.91166210175
ENSG00000162430.12	SEPN1	-0.0708456960644061	400	9938.55866575241
ENSG00000090273.9	NUDC	-0.00361579771029854	450	6930.0445151329
ENSG00000069424.10	KCNAB2	-0.0375467675974176	450	12263.1126592159
ENSG00000130695.9	CEP85	0.00493547371507053	400	6828.01208138466
ENSG00000142655.8	PEX14	0.0495042780816942	450	6731.07992482185
ENSG00000244038.5	DDOST	-0.0148821272375567	500	12786.5017306805
ENSG00000188290.6	HES4	0.0723363799670598	400	1011.27421569824
ENSG00000173436.9	MINOS1	-0.0328254336282539	300	13365.5554726124
ENSG00000159423.12	ALDH4A1	0.0074192430951755	350	12678.7623236179
ENSG00000159189.7	C1QC	-0.0237381230077989	450	11316.48310709
ENSG00000126709.10	IFI6	-0.0199334823422154	300	6306.25888323784
ENSG00000117748.5	RPA2	0.409224306601707	500	6117.46818447113
ENSG00000127054.14	CPSF3L	-0.0459119242133747	300	1652.39593315125
ENSG00000162413.12	KLHL21	-0.0303533343961381	500	10786.5274343491
ENSG00000175087.5	PDIK1L	-0.0347588596345519	450	6271.73513484001
ENSG00000189266.7	PNRC2	0.101607763001815	450	9516.27746200562
ENSG00000004487.11	KDM1A	0.0546170429090334	500	10127.8928453922
ENSG00000049245.8	VAMP3	0.0533838589848534	350	10515.8768260479
ENSG00000054523.12	KIF1B	0.23890686286635	300	6771.58527779579
ENSG00000078808.12	SDF4	0.0265519049441895	500	1516.13517689705
ENSG00000090686.11	USP48	0.0139515918827372	350	13207.8312985897
ENSG00000116237.11	ICMT	-0.002718393910801	350	11802.4027535915
ENSG00000117115.8	PADI2	0.060610984364932	300	9427.57364559174
ENSG00000197785.9	ATAD3A	-0.0225279241296327	400	2581.67292952538
ENSG00000169598.11	DFFB	0.0203977953999704	500	11686.0926427841
ENSG00000049246.10	PER3	0.0554726120126997	200	10576.1121370792
ENSG00000049239.8	H6PD	0.0847142319732523	150	7475.12747550011
ENSG00000116691.6	MIIP	-0.000242860159654801	500	8948.6758620739
ENSG00000077549.13	CAPZB	-0.00484960964005237	500	13787.3914132118
ENSG00000169504.10	CLIC4	0.152870836138054	500	9138.42357468605
ENSG00000117751.13	PPP1R8	-0.0315848333445394	250	5968.04880666733
ENSG00000116731.18	PRDM2	-0.0172600177148244	500	10137.5306813717
ENSG00000160050.10	CCDC28B	-0.0160126872854558	500	9301.47834706306
ENSG00000240563.1	L1TD1	0.27244664369431	150	19102.8690092564
ENSG00000123472.8	ATPAF1	0.243550760135226	200	11374.7724061012
ENSG00000197056.5	ZMYM1	0.0032907943684793	500	7100.86619305611
ENSG00000117410.9	ATP6V0B	-0.0194827472617054	350	12376.0857906342
ENSG00000085998.9	POMGNT1	-0.0375933911219015	500	10858.3279969692
ENSG00000162377.4	SELRC1	0.083880041190357	500	19978.0353188515
ENSG00000116954.7	RRAGC	-0.0423290097972445	500	12244.3974134922
ENSG00000171793.9	CTPS1	0.125898226402201	250	14008.1898956299
ENSG00000066322.8	ELOVL1	-0.0265093953423624	200	13548.997723341
ENSG00000214114.4	MYCBP	-0.0143187203997052	500	11588.3314435482
ENSG00000116221.11	MRPL37	0.0619183938190491	500	13449.6428873539
ENSG00000127603.19	MACF1	-0.03061357969945	500	14599.0882794857
ENSG00000116729.9	WLS	0.0186031675737792	250	14221.1831934452
ENSG00000127124.9	HIVEP3	-0.0289942392398571	500	17917.207113266
ENSG00000158315.6	RHBDL2	-0.0525174930567852	500	12082.4660353661
ENSG00000253313.1	C1orf210	-0.0237231073075165	400	13835.0460150242
ENSG00000116560.6	SFPQ	-0.0271012237780621	500	6095.74941372871
ENSG00000171960.6	PPIH	0.0109086311248493	400	12265.6502354145
ENSG00000197568.9	HHLA3	-0.0107274274919126	500	12800.6836075783
ENSG00000180488.10	FAM73A	-0.0301896851824728	350	15309.5770032406
ENSG00000134697.7	GNL2	0.277645351755823	500	10972.2862198353
ENSG00000084070.7	SMAP2	0.0313128295202693	300	13595.7178800106
ENSG00000198841.3	KTI12	-0.0439961821472952	200	5095.92428207397
ENSG00000116205.6	TCEANC2	0.151335995423746	500	14371.3744103909
ENSG00000090621.9	PABPC4	-0.0265880308140256	450	11675.2338631153
ENSG00000116871.11	MAP7D1	-0.0260090856918765	250	5651.97868990898
ENSG00000142937.7	RPS8	-0.00215516165967757	500	9993.69273352623
ENSG00000134744.9	ZCCHC11	-0.0452775345363839	400	9137.01323008537
ENSG00000184588.13	PDE4B	-0.029623707588437	350	21876.2593355179
ENSG00000116171.12	SCP2	0.345746026238847	500	9698.85739374161
ENSG00000162437.10	RAVER2	-0.0875509578615761	500	16090.3202497959
ENSG00000116863.10	ADPRHL2	-0.0121459495472744	350	5178.72631549835
ENSG00000117480.11	FAAH	0.0366378201997086	500	12369.9130878448
ENSG00000154222.10	CC2D1B	0.185019549137111	500	7452.68031692505
ENSG00000162604.8	TM2D1	0.122641383230465	300	13927.7920107841
ENSG00000137955.11	RABGGTB	-0.0365882533875626	500	17184.2702021599
ENSG00000132763.10	MMACHC	-0.029645281745249	500	9951.73521947861
ENSG00000162407.8	PPAP2B	-0.0188362649693801	350	15322.0156366825
ENSG00000157184.5	CPT2	-0.0332976358052794	500	10609.5243678093
ENSG00000117394.15	SLC2A1	-0.0379918282530987	500	13881.4278566837
ENSG00000198160.10	MIER1	0.0125890571024344	500	13778.0052509308
ENSG00000157216.11	SSBP3	0.0133821156281354	350	13505.9084334373
ENSG00000187147.13	RNF220	-0.147102895458009	500	10779.4939470291
ENSG00000159596.6	TMEM69	0.00865679534929631	500	8839.33798074722
ENSG00000066136.15	NFYC	0.0163716921692056	500	12997.6931228638
ENSG00000163877.9	SNIP1	0.0660528381970761	500	10124.5746650696
ENSG00000070759.12	TESK2	0.0120771564644406	500	9534.47873163223
ENSG00000162623.10	TYW3	-0.0383913003454995	500	12204.8422520161
ENSG00000162613.12	FUBP1	-0.032690168587366	400	14490.1313107014
ENSG00000131238.11	PPT1	0.476081328922096	350	9900.00884866714
ENSG00000116641.11	DOCK7	0.243107649133868	450	14713.8709602356
ENSG00000162433.10	AK4	0.166298271785696	500	12494.6323204041
ENSG00000121774.12	KHDRBS1	-0.0211616810377943	450	13570.8347120285
ENSG00000162384.9	C1orf123	0.0881282646721688	300	8850.47291707993
ENSG00000092850.7	TEKT2	-0.0264511337597464	500	4538.19833445549
ENSG00000163867.12	ZMYM6	-0.0112155157906044	300	6664.34253263474
ENSG00000157193.10	LRP8	-0.0294969425337468	450	11177.4768064022
ENSG00000123080.6	CDKN2C	-0.0274062923758999	500	4982.20175170898
ENSG00000175130.6	MARCKSL1	-0.0328536508617566	400	7930.88682961464
ENSG00000084072.12	PPIE	0.409761216163878	350	9822.63624978065
ENSG00000183386.5	FHL3	0.144300984703099	500	10741.2347226143
ENSG00000134748.12	PRPF38A	0.00628392755439759	500	7032.17193341255
ENSG00000196182.6	STK40	-0.0334631602683289	450	6398.84566283226
ENSG00000146463.7	ZMYM4	-0.014697562276718	400	5670.44892215729
ENSG00000198815.4	FOXJ3	-0.0189601831720464	150	13531.4069559574
ENSG00000116754.9	SRSF11	-0.0275246426282982	350	13284.4230566025
ENSG00000088035.11	ALG6	0.0319257363640253	500	12373.3011505604
ENSG00000126107.10	HECTD3	-0.0370819267418403	500	9071.12172913551
ENSG00000004455.12	AK2	0.0647185147661847	250	8349.11556196213
ENSG00000085832.12	EPS15	0.00605375377413908	500	4355.44675970078
ENSG00000117859.14	OSBPL9	0.00737377576876657	150	6995.66082811356
ENSG00000176261.11	ZBTB8OS	-0.0257552101662223	350	7389.73733258247
ENSG00000132128.12	LRRC41	-0.0370346018484254	450	10113.2572951317
ENSG00000163866.8	SMIM12	-0.00661864979870033	350	7737.7549264431
ENSG00000131236.12	CAP1	-0.00919961550481208	400	10313.1364676952
ENSG00000162517.8	PEF1	-0.0371664310710998	250	10109.6624603271
ENSG00000188786.9	MTF1	-0.0168903000289705	500	11569.2789661884
ENSG00000159214.8	CCDC24	0.150651133148387	500	9374.35815548897
ENSG00000162600.7	OMA1	0.228027292895042	200	12159.1140272617
ENSG00000196449.3	YRDC	0.0173807546737508	450	10426.8432292938
ENSG00000126091.15	ST3GAL3	-0.0271391613199663	500	11506.6905684471
ENSG00000119535.13	CSF3R	0.00152296497908142	300	7419.82881426811
ENSG00000132780.12	NASP	-0.0184284009718664	500	8700.37481808662
ENSG00000134686.12	PHC2	-0.0103773079753281	500	10272.0586693287
ENSG00000116898.7	MRPS15	-0.00420854136533118	500	6721.23267889023
ENSG00000172410.4	INSL5	-0.0233340677781502	450	13903.2853300571
ENSG00000142694.6	EVA1B	0.046593670532782	450	5627.79314017296
ENSG00000117450.9	PRDX1	0.0554663097006578	500	8444.97239160538
ENSG00000117395.6	EBNA1BP2	0.0779003149386537	500	11472.5779411793
ENSG00000117481.5	NSUN4	-0.0304487061737792	500	10554.2437300682
ENSG00000132768.9	DPH2	-0.0376798900842449	450	10426.5741755962
ENSG00000116514.12	RNF19B	-0.0198427860050176	250	8075.76439547539
ENSG00000126067.7	PSMB2	-0.0255794132796167	450	4279.61049079895
ENSG00000117448.9	AKR1A1	-0.00254282099585577	450	8385.70611834526
ENSG00000164002.7	EXO5	-0.0195893754691244	500	12168.143045187
ENSG00000116717.7	GADD45A	0.0274893049594437	400	13144.65782547
ENSG00000054118.9	THRAP3	-0.036832376682143	300	6126.58671593666
ENSG00000117054.9	ACADM	0.176011594702711	450	13422.3324940205
ENSG00000162599.11	NFIA	0.0132060086288137	250	14961.6596062183
ENSG00000160094.10	ZNF362	0.0438248856460524	500	8983.28381323814
ENSG00000134717.13	BTF3L4	0.0012469455877816	500	5245.97759366035
ENSG00000086015.15	MAST2	-0.0441937068516622	450	10316.1757209301
ENSG00000173660.7	UQCRH	0.0287595799085058	350	10023.9269039631
ENSG00000160058.14	BSDC1	-0.0243287296137	450	7647.46757316589
ENSG00000116157.5	GPX7	0.592918356867414	300	7127.09971117973
ENSG00000171812.6	COL8A2	-0.0214388710901027	400	4830.11117863655
ENSG00000142686.7	C1orf216	-0.0124150045170611	100	4080.18447852135
ENSG00000183520.7	UTP11L	0.0335292303503841	500	11757.9235293865
ENSG00000010803.12	SCMH1	0.00975727973799596	500	12737.5097310543
ENSG00000174574.11	AKIRIN1	0.0433354906309665	400	9515.31925606728
ENSG00000123091.4	RNF11	-0.0250362454607982	350	4671.4283118248
ENSG00000116209.7	TMEM59	0.0599851973577413	350	13572.9066879749
ENSG00000132122.7	SPATA6	-0.0141086102332098	450	9074.23357844353
ENSG00000184005.9	ST6GALNAC3	0.12316143283372	450	16976.5655312538
ENSG00000162607.8	USP1	0.04705188508539	500	14054.2013735771
ENSG00000066557.5	LRRC40	-0.0138608492310824	500	12009.0248248577
ENSG00000159592.6	GPBP1L1	-0.0428688768187984	500	9079.43971610069
ENSG00000049089.9	COL9A2	-0.0376705089505368	100	11460.1132957935
ENSG00000162434.7	JAK1	-0.0733864699800855	500	14207.9616100788
ENSG00000054116.7	TRAPPC3	-0.0290178181953643	350	5354.37914991379
ENSG00000162456.5	KNCN	-0.0413960769820138	400	11278.614346981
ENSG00000164010.9	ERMAP	0.24811779418573	200	11163.7569799423
ENSG00000162396.5	PARS2	0.0443907872402483	100	12812.9449646473
ENSG00000162402.8	USP24	0.053240605418372	200	14116.9734964371
ENSG00000132773.7	TOE1	-0.0484682221327851	400	8119.43259239197
ENSG00000117862.6	TXNDC12	-0.0417881864687367	450	4924.2181456089
ENSG00000092847.6	AGO1	-0.0618029507672276	300	3785.0746178627
ENSG00000183431.7	SF3A3	-0.0852862996024546	200	13902.4319608212
ENSG00000078618.15	NRD1	-0.0317061560024713	500	4220.96422314644
ENSG00000160051.7	IQCC	-0.0209852380168703	500	8029.842035532
ENSG00000065978.13	YBX1	-0.0115230309800499	500	11073.5582489967
ENSG00000162521.14	RBBP4	0.00184262579323675	400	6732.13034415245
ENSG00000025800.9	KPNA6	0.0193252786586715	400	8214.7456908226
ENSG00000178028.9	DMAP1	-0.0193265114191029	500	9774.94855499268
ENSG00000142961.10	MOB3C	0.00850560927881685	500	10920.3378407955
ENSG00000117411.12	B4GALT2	-0.0155868707253749	300	10883.6701574326
ENSG00000117000.8	RLF	-0.0354620856144313	400	11399.7542083263
ENSG00000116985.6	BMP8B	-0.0417087845966	500	12458.6556854248
ENSG00000116922.9	C1orf109	-0.000524066911145682	300	10871.4205846786
ENSG00000081870.7	HSPB11	-0.226815777064136	150	15750.5081849098
ENSG00000084073.4	ZMPSTE24	-0.002535101153354	450	11464.0180487633
ENSG00000116478.7	HDAC1	-0.0248004532539923	400	7663.31651043892
ENSG00000117408.6	IPO13	-0.0374804034612073	450	10649.3387668133
ENSG00000043514.11	TRIT1	0.341996105344699	450	10696.2219364643
ENSG00000117010.11	ZNF684	-0.0330733181972585	500	13710.7121112347
ENSG00000168653.6	NDUFS5	0.566587741301105	200	9127.18984174728
ENSG00000172456.12	FGGY	0.0179057420023127	500	13451.9412124157
ENSG00000185104.15	FAF1	-0.00813621886721656	500	6294.04231500626
ENSG00000066135.8	KDM4A	-0.0344718036372157	300	11407.6583433151
ENSG00000126070.14	AGO3	-0.0177987886556437	500	4519.45417284966
ENSG00000213625.4	LEPROT	0.367103725424669	500	10595.2191576958
ENSG00000020129.11	NCDN	-0.022915278851761	500	4613.35730099678
ENSG00000132781.12	MUTYH	0.100886757080051	250	7627.48624134064
ENSG00000134698.10	AGO4	-0.00764533630194759	300	3950.77300047874
ENSG00000127125.7	PPCS	-0.0187659798737536	500	12611.0877578259
ENSG00000160055.15	TMEM234	-0.0164280006678993	150	8159.11047101021
ENSG00000187815.5	ZFP69	-0.0282916183592894	250	12735.0145630836
ENSG00000162378.8	ZYG11B	0.117292276126432	50	8150.57961440086
ENSG00000036549.8	ZZZ3	-0.0443783792878118	500	12765.9065375328
ENSG00000117385.11	LEPRE1	-0.00194812236344519	500	12315.6222169399
ENSG00000184292.5	TACSTD2	0.893946055792992	500	15979.8564832211
ENSG00000204084.8	INPP5B	0.0123898521934675	500	11283.2202162743
ENSG00000243725.2	TTC4	0.112582199654693	300	13092.9890477657
ENSG00000203965.8	EFCAB7	0.0275258742336427	350	11780.144667387
ENSG00000084652.11	TXLNA	-0.0424649308796329	450	8301.24121308327
ENSG00000142864.10	SERBP1	-0.0180571620322423	400	14305.8185243607
ENSG00000058804.10	NDC1	-0.040289523000695	450	13762.4624729156
ENSG00000177868.7	CCDC23	0.25173529780225	500	10870.0002906322
ENSG00000142856.12	ITGB3BP	0.638393810460252	350	11641.1321792603
ENSG00000121310.12	ECHDC2	0.276999258533576	500	8357.67587137222
ENSG00000132485.8	ZRANB2	-0.0442293590258351	250	10101.5381982327
ENSG00000142892.10	PIGK	0.167710588076773	500	12743.5569610596
ENSG00000197429.6	IPP	-0.0241061938004695	350	9571.01595950127
